QUEST_UNUSED_20151116_001460	I thought you are wiry since you told me that you wanted to become a Barbarian... Are you going to give up?	Karena ingin menjadi Barbarian, harusnya orang yang memiliki tekad yang kuat loh... Apakah kau menyerah?
QUEST_UNUSED_20151116_001461	There are some useful people here even in this place.{nl}Good. On behalf of Walter at Klaipeda, I will teach you the skills of Barbarian.	Di tempat ini ternyata banyak manusia yang memiliki kemampuan bagus ya.{nl} Baiklah. Sebagai ganti kakak Walter yang ada di Klaipeda, akan kuajarkan teknik Barbarian kepadamu.
QUEST_UNUSED_20151116_001462	Did you hear?{nl}Some of the refugees that were coming to Orsha got hurt around the Lemprasa Pond and were left behind.{nl}They need to be rescued!	Apakah kamu telah mendengar kabar?{nl} Diantara para pengungsi yang datang ke Orsha, sebagian terluka di dan terisolasi di Lemprasa Pond.{nl} Segeralah selamatkan mereka!
QUEST_UNUSED_20151116_001463	I've endowed the blessing onto this special ointment.{nl}Use this ointment to cure the refugees who are laid near Lemprasa Pond.{nl}After curing all refugees, I will acknowledge you as a true cleric.	Orsha Special Cream akan saya berikan pemberkatan.{nl} Tolong gunakan Krim ini untuk menyembuhkan para pengungsi yang terkapar di Lepmrasa Pond.{nl} Jika misi ini selesai, maka akan kuakui dirimu sebagai Cleric.
QUEST_UNUSED_20151116_001464	If it was not the order of the master, I would have gone there.{nl}I have no one to trust except for you.	Walau tanpa perintah dari Master pun, saya padahal akan pergi loh.{nl} Sekarang tiada orang yang dapat dipercaya selain anda.
QUEST_UNUSED_20151116_001465	I'm glad nothing worse happened to them.{nl}It was all thanks to your help.{nl}I think it's clear you're ready to move on to the final level of Cleric.	Karena tidak muncul masalah pada mereka, sungguh untung sekali ditengah kemalangan.{nl} Ini adalah berkat bantuan cepat anda.{nl} Sepertinya tidak ada masalah jika kamu mencapai tahap akhir dari Cleric.
QUEST_UNUSED_20151116_001466	I think the time has come to tell your religious belief to the goddesses and receive the blessings.{nl}Pray to the goddesses near Orsha and dedicate these goods.	Tubuh dan pikiran kamu dipersiapkan untuk Goddess, sepertinya tahapan menerima berkat sudah tiba.{nl} Berilah penghormatan beberapa patung Goddess di sekitar Orsha, berikanlah persembahan.
QUEST_UNUSED_20151116_001467	Go to the statues of the goddesses at Lemprasa Pond, Linked Bridges, and Paupys Dock.{nl}Return after dedicating the goods to all statues.	Temukanlah patung Goddess yang ada di Paupys Crossing, Lemprasa Pond dan Woods of the Linked Bridges.{nl} Setelah memberi penghormatan pada empat patung Goddess di tiga daerah itu, kembalilah lagi.
QUEST_UNUSED_20151116_001468	There are no official steps when it comes to offerings.{nl}They're something you do when you want to repent of past mistakes.	Tahapan untuk melakukan persembangan bukanlah yang formal.{nl} Kamu harus menyesali kesalahan di masa lalu dengan hati tulus jika ada, di depan patung Goddess.
QUEST_UNUSED_20151116_001469	Well done. Aren't there any broken parts of the statues of the goddesses?{nl}You now have reached a higher stage.	Maaf sudah merepotkan. Tidak ada yang terlihat rusak pada patung Goddess bukan?{nl} Sekarang kamu telah berada satu tingkatan lebih tinggi.
QUEST_UNUSED_20151116_001470	I am taking care of the refugees of Orsha with other priests.{nl}But, the herbs that should be used for the ointment has run out.{nl}The time has come to test for your advancement so I will give you a small assignment.	Saya sedang memperhatikan terus menerus para pengungsi dari Orsha bersama dengan orang suci lainnya.{nl} Tetapi kami kehabisan bahan untuk membuat Krim.{nl} Karena sekarang waktunya telah tiba untuk kamu menjalani ujian kenaikan tingkatan, maka akan kuberikan ujian kecil.
QUEST_UNUSED_20151116_001471	I am looking for three kinds of herbs.{nl}Obtain the herbs from 63_1, 63_2 and 63_3 of Bracken Forest.	Material obat yang saya butuhkan, totalnya ada 3 buah.{nl} Dapatkanlah masing-masing di BrackenForest 63_1 dan 63_2, lalu 63_3.
QUEST_UNUSED_20151116_001472	The first herbs you will find in the XXX region under piles of leaves.{nl}The second herbs grow in the YY region.{nl}The third are blooming yellow flowers in region ZZ; they should be the easiest to find.	Herb yang pertama bisa didapatkan jika membereskan tumpukan daun pohon di sekitar area XX.{nl} Herb yang kedua tumbuh di area YY.{nl} 세번째 약초는 ZZ지역에서 노란 꽃을 피우고 있으므로 가장 찾기 쉬우실 겁니다.
QUEST_UNUSED_20151116_001473	The effects of the three herbs are not that different from each other.{nl}As I told you, don't forget this also tests for your advancement.	Sesungguhnya efek dari ketiga herb itu tidak memiliki perbedaan besar.{nl} Seperti yang telah saya beritahukan, itu menjadi penilaian ujian kenaikan tingkat anda, jadi janganlah lupa.
QUEST_UNUSED_20151116_001474	Let's see... It surely is.{nl}When your good deeds accumulate like this, you will feel that your religious belief gets deeper.{nl}You've passed the test. From now on, you will be learning higher level Priest skills.	Coba kulihat… Hmm. Tidak salah rupanya.{nl} Jika kamu terus menumpuk pengalaman seperti ini, aku dapat merasakan tubuh dan pikiran kamu yang semakin mendalam.{nl} Kamu lulus ujian. Ke depannya kamu akan mempelajari teknik Priest dengan tingkatan lebih tinggi.
QUEST_UNUSED_20151116_001475	Are you the one who wants to become a Bokor?{nl}Welcome. In order to become a Bokor, there is a test you must pass.{nl}Have you heard about it?{nl}	Apakah kamu orang yang bermaksud untuk menjadi Bokor?{nl} Selamat datang. Untuk menjadi Bokor, ada ujian yang harus dilewati terlebih dahulu.{nl} Mungkin kamu pernah mendengarnya?{nl}
QUEST_UNUSED_20151116_001476	Yes! You should have made Bokor dolls in order for you to be called a Bokor.{nl}Make the doll with this manual.	Ya!Harus coba membuat boneka Bokor untuk dapat disebut sebagai Bokor.{nl}Nah, bawahlah resep pembuatan ini dan buatlah langsung boneka.
QUEST_UNUSED_20151116_001477	The master herself, too, got in after making her own Bokor doll.{nl}I guess you can say it's part of our history and tradition.	Karena saya dan master juga pastinya bergabung dahulu kala, setelah membuat boneka Bokor.{nl} Ini adalah salah satu ritual yang memiliki tradisi dan sejarah.
QUEST_UNUSED_20151116_001478	I would say this is a very high quality Bokor doll!{nl}It really seems like you're a natural. {nl}Now you too are a Bokor. Welcome!	Ini merupakan salah satu Bokor Doll yang terbaik diantara yang pernah kulihat ya!{nl} Sepertinya kamu memiliki kelayakan sebagai Bokor.{nl} Dengan begin kamu pun juga telah menjadi Bokor. Selamat!
QUEST_UNUSED_20151116_001479	You want to become a Dievdirbys? Of course, I welcome you.{nl}The way of Dievdirbys is open to everyone.{nl}Just... If you could listen to one of my little requests.	Apakah kamu bermaksud untuk menjadi Dievdirbys? Tentu saja kami menyambutnya dengan baik.{nl} Jalan dari Dievdirbys terbuka untuk siapapun.{nl}Tetapi... Itu jika kamu mau mendengarkan sedikit permintaan kecil milikku.
QUEST_UNUSED_20151116_001480	The end of the graving chisel has run out.{nl}I guess we should ask the blacksmith in Orsha.{nl}Tell him that it is my request and get the new graving chisel.	Chisel yang saya pakai untuk memahat mulai tumpul.{nl} Pertama-tama sepertinya perlu meminta tolong kepada Blacksmith yang ada di sekitar Orsha.{nl} Beritahukanlah padanya bahwa ini adalah permintaanku, dan kembalilah dengan membawa Chisel untuk pahat yang baru.
QUEST_UNUSED_20151116_001481	I am sorry. I am counting on you until Orsha.{nl}I have matters to do here.	Maaf. Mohon bantuannya asedikit untuk pergi sampai ke Orsha.{nl} Saya ada hal yang harus dilakukan di tempat ini.
QUEST_UNUSED_20151116_001482	What is it?	Ada urusan apa ya?
QUEST_UNUSED_20151116_001483	Oh... if you mean a strong-willed Dievdirbys, yes, I know her.{nl}But I'm afraid I'm at a loss here. I have no chisel or any materials to make one.	Ah... Aku ingat akan gadis muda Dievdirbys yang bersemangat itu.{nl}Tetapi ini bagaimana ya. Material yang dibutuhkan untuk membuat Chisel baru saat ini sedang kosong.
QUEST_UNUSED_20151116_001484	I hope you can get the materials.	Walau merepotkan, tetapi tolong carikan material itu.
QUEST_UNUSED_20151116_001485	There will be times when you discover the chunks that are accumulated with metals from Yognomes at 63_3 of Bracken Forest.{nl}If you could bring those, I will make an useful graving chisel for you.	Tolong temukan gumpalan metal dari Yonome di Bracken Forest 63_3.{nl} jika kamu membawakannya maka akan kubuatkan Chisel untuk memahat yang bagus.
QUEST_UNUSED_20151116_001486	The metals that are accumulated in the bodies of the monsters get crumpled together at 63_3 of Bracken Forest.{nl}Defeat Yognomes and collect the metal chunks.	Karena di sekitar Bracken Forest 63_3 terdapat tambang, maka di dalam tubuh monster terkumpullah gumpalan metal.{nl} Kumpulkanlah Metal Lump dengan menangkap Yonome.
QUEST_UNUSED_20151116_001487	Yes. This would be enough.{nl}Crafting is not that hard so if you wait a bit, I will make it for you.	Ya. Jika sebanyak ini maka dapat cukup membuatnya.{nl} Karena pembuatannya tidaklah sulit, tunggulah sebentar hingga selesai ya.
QUEST_UNUSED_20151116_001488	It is almost done.	Sudah hampir selesai.
QUEST_UNUSED_20151116_001489	It is a decent object so you would be able to stand for some time.{nl}Give it to him.	Nah, karena ini benda yang cukup bagus, maka dapat bertahan cukup lama.{nl} Berikanlah ini kepadanya.
QUEST_UNUSED_20151116_001490	Ask him to come by Orsha sometimes.	Sampaikanlah untuk sering mampir ke Orsha.
QUEST_UNUSED_20151116_001491	Damn... I knew that it was taking longer than expected, but I didn't know that you made such efforts.{nl}Thank you. Of course, you are a Dievdirbys from now on.	Wahh... Ternyata ini memakan waktu yang lama dibandingkan dugaan ya, maaf merepotkan.{nl}Terima kasih. Tentu saja mulai sekarang kamu adalah seorang Dievdirbys.
QUEST_UNUSED_20151116_001492	You've improved a lot! Everyone would acknowledge your skills.{nl}It's just.. you fall little short according to my father's standards.{nl}I will help you to reach a higher stage.	Kemampuan kamu sungguh berkembang pesat rupanya! Kemampuan yang tidak ada tandingannya walau diperlihatkan kepada siapapun.{nl} Hanya saja, entah apa masih kurang menurut standar ayah saya ya.{nl} Akan saya bantu agar dapat mencapai satu tingkatan lebih tinggi lagi.
QUEST_UNUSED_20151116_001493	Alright. Then prove you're ready to learn some advanced techniques.{nl}Show me how much you've mastered the basics.	Bagus. Mari coba kita cek sekali lagi, apakah kemampuanmu telah layak untuk dapat mempelajari teknik tingkat tinggi.{nl} Saya akan melihat seberapa baik kamu dapat mengontrol teknik saat ini.
QUEST_UNUSED_20151116_001494	Any monster is fine, as long as you use your Highlander techniques to defeat them.{nl}Do this without the help of your colleagues.	Gunakanlah Skill Highlander untuk membunuh monster apapun.{nl} Kamu tidak dapat menerima bantuan dari teman Highlander.
QUEST_UNUSED_20151116_001495	Defeating monsters with the skills of Highlander. I think it's easy for the last assignment.	Bunuh monster dengan Skill Highlander. Sebagai PR terakhir, ini termasuk gampang bukan?
QUEST_UNUSED_20151116_001496	I've seen you use the skills which you previously learned really well.{nl}You won't have a problem learning higher level skills without any problem.{nl}I think I can say to anyone proudly that I am the one who taught you the skills.	Saya telah melihat pemakaian skill yang telah kamu dikuasai dengan baik saat ini.{nl} Skill tingkat tinggi dapat dipelajari tanpa kesulitan apapun.{nl} Sepertinya saya dapat membanggakan kepada siapapun, bahwa yang mengajarkan teknik kepada kamu adalah saya.
QUEST_UNUSED_20151116_001497	Looks like you have no problems in defeating demons.{nl}But you still need some practice for the more vicious ones.{nl}I can show you the way of a true Peltasta.	Dengan kemampuan seperti itu, maka dapat menghabisi para demon yang kuat dengan mudah ya.{nl} Tetapi untuk menghabisi demon yang sangat kuat, memerlukan sedikit lebih banyak dedikasi lagi.{nl} Saya akan membukakan jalan Peltasta yang sebenarnya kepada anda.
QUEST_UNUSED_20151116_001498	If you meet the requirements, that is.	Tetapi kamu harus melewati syarat minimum yang ada.
QUEST_UNUSED_20151116_001499	I once was asked to get rid of the Chapparition in Karolis Springs.{nl}I couldn't finish the job at the time but now I think it could be a good test for you.{nl}Go to Karolis Springs and defeat the Chapparition there.	Saya mendapatkan permintaan untuk menghabisi Chapparition yang muncul di Carolis Fountain masa lalu.{nl} Pada waktu itu saya tidak dapat membereskannya, tetapi sepertinya ia layak dijadikan subjek ujian anda.{nl} Tolong habisi Chapparition di Carolis Fountain.
QUEST_UNUSED_20151116_001500	Chapparitions are not hard if we think about the courage that you've shown us so far.{nl}Don't worry too much.	Jika melihat keberanian yang kamu miliki hingga saat ini, sepertinya Chapparation bukanlah lawan yang sulit.{nl} Janganlah terlalu khawatir.
QUEST_UNUSED_20151116_001501	Very good! I can now acknowledge you as a fellow soldier.{nl}I should report to the master individually.{nl}I will show you the true power of Peltastas with my authority.	Luar biasa! Dengan kemampuan seperti itu, maka akan kuakui sebagai sesama kami yang layak.{nl} Saya harus melaporkan secara terpisah kepada master.{nl} Pertama-tama dengan wewenang yang saya miliki, akan kuberitahukan kekuatan yang sebenarnya dari Peltasta kepada anda.
QUEST_UNUSED_20151116_001502	I'm surprised by how much you improved.{nl}I can tell you're different from other Hoplites. {nl}You'll have no problems in becoming even stronger. So, are you ready for the next stage?	Perkembangan kamu sungguh mengejutkan rupanya.{nl} Terasa suatu perbedaan dibandingkan dengan Hoplite lainnya.{nl} Kamu akan dapat menjadi lebih kuat lagi. Apakah kamu sudah siap untuk tahap yang berikutnya?
QUEST_UNUSED_20151116_001503	There is a monster which I faced long time ago.{nl}It ran away and I was worried that it may hurt the other people.	Ada satu monster yang pernah kuhadapi di masa lalu.{nl} Ditengah-tengah ia melarikan diri, saya khawatir apakah ia telah melukai orang-orang di sekitar atau tidak.
QUEST_UNUSED_20151116_001504	There is a rumor that he appeared again.{nl}Please kill it on behalf of me.{nl}And as a proof, please bring me the chisel that is on the body of the monster.	Belakangan muncul rumor bahwa ia kembali muncul lagi.{nl} Tolong gantikan saya untuk menghabisi dirinya.{nl} Lalu tolong bawakan ujung tombakku yang masih tertancap pada tubuhnya sebagai tanda akan hal itu.
QUEST_UNUSED_20151116_001505	Defeat Sparnasman at 64_2 of Bracken Monastery and bring me the tip of my spear.	Bunuhlah Sparnasman di Bracken Monastery64_2 dan bawalah ujung tombak milikku.
QUEST_UNUSED_20151116_001506	Yes, that's the end of the spear I used to attack it back then.{nl}Now we can finally say it was us the Hoplites who defeated the beast.	Itu adalah benar merupakan ujung tombak milikku yang tertancap pada tubuhnya di masa lalu.{nl} Ia telah menghabisi Hoplite berbakat kami, dan membanggakan dirinya disana sini.
QUEST_UNUSED_20151116_001507	Hmm... You've become very strong.{nl}I didn't know that you've completed the training that hard. You will be able to learn the skills of the next stage.	Hmm... Cukup bertambah kuat rupanya?{nl} Jika melakukan latihan hingga setingkat itu, maka kamu layak untuk belajar skill tingkat berikutnya.
QUEST_UNUSED_20151116_001508	Of course, I can't just teach you for free. Prove the strength you have!{nl}Without any enhancement effects on your body, come back after defeating the monsters at Feretory Hills.	Tentu, saya tidak bisa mengajarkan hanya begitu saja. Buktikanlan kemampuan yang kau miliki!{nl} Kembalilah setelah membunuh para monster di Feretory Hills dalam kondisi tidak menggunakan efek enhancement apapun pada tubuh.
QUEST_UNUSED_20151116_001509	And of course, don't ask your friends to help you with this.	Tentu saja jika kamu mendapatkan bantuan dari kawan, maka ini semua tidak ada artinya.
QUEST_UNUSED_20151116_001510	Prove the strength of the sword.	Tolong buktikan kekuatan dari pedang itu secara murni.
QUEST_UNUSED_20151116_001511	You are way more useful than I expected.{nl}My brother would be glad to know that a competant lad like you became a Barbarian.	Kau hebat melebihi dugaanku rupanya.{nl} Kakak pasti senang jika mengetahui bahwa orang seperti ini kembali sebagai Barbarian.
QUEST_UNUSED_20151116_001512	You know well about the structure of the shield.{nl}You can come to me anyime to learn.	Kamu cukup mengetahui tentang struktur perisai rupanya.{nl} Sangat baik kapanpun kamu datang mencariku untuk belajar.
QUEST_UNUSED_20151116_001513	Cataphract. {nl}I don't know if it would fit you well.	Cataphract. {nl} Entah apakah ini akan cocok denganmu atau tidak.
QUEST_UNUSED_20151116_001514	I like your guts.{nl}Do me a favor and defeat the demons in Feretory Hills.	Saya suka akan ambisimu.{nl} Kalau begitu bunuhlah para demon di Feretory Hills.
QUEST_UNUSED_20151116_001515	After Medzio Diena, Feretory Hills has been crawling with demons.{nl}Go and defeat the demons there.	Setelah hari Medzio Diena, Feretory Hills menjadi tempat bermukim para demon.{nl} Bunuhlah para demon di tempat itu.
QUEST_UNUSED_20151116_001516	I think you would be able to reach a higher level Krivis.{nl}Do you want to receive the test?	Dengan kemampuan anda, sepertinya bisa menjadi Krivi dengan tingkatan lebih tinggi rupanya.{nl} Maukah kamu menjalankan ujian?
QUEST_UNUSED_20151116_001517	Take this gem and go to Feretory Hills.{nl}After you injure the monsters, use the power of the gem to purify them.{nl}Then, bring back their ashes.	Bawalah Gem ini, dan pergilah ke Feretory Hills.{nl} Murnikanlah monster dengan kekuatan Gem setelah melukai mereka terlebih dahulu.{nl} Kalau begitu tolong bawakan itu kepadaku ya.
QUEST_UNUSED_20151116_001518	Don't worry. It is the sacred flame so it would not harm you.	Tenang saja. Karena itu adalah kekuatan suci firework, maka tidak akan melukai anda.
QUEST_UNUSED_20151116_001519	This effectively proves your skills. {nl}Congratulations on reaching the last level of Krivis.{nl}I hope you will keep using your power to help those in need.	Dengan ini kemampuan kamu telah diakui.{nl} Saya ucapkan selamt karena telah melewati tahapan terakhir Krivi.{nl} Ke depannya pun, semoga kekuatan itu dapat membantu mereka yang kesulitan.
QUEST_UNUSED_20151116_001520	Now, it is time to leave for a far place and spread the blessing of the goddesses.{nl}But, we never know what kind of dangers are ahead of us.{nl}Especially the times like nowadays.	Sekarang sepertinya adalah waktu untuk menyebarkan berkat Goddess dengan pergi ke tempat jauh.{nl} Tetapi tidak ada yang tahu bahaya apa yang akan menghadang di perjalanan nanti.{nl} Apalagi di saat seperti sekarang ini.
QUEST_UNUSED_20151116_001521	Please show us that at least you can protect yourself.	Kamu harus memperlihatkan masing-masing apakah dapat menjaga diri sendiri paling tidak.
QUEST_UNUSED_20151116_001522	The monsters at Feretory Hills would be enough.{nl}Come back after defeating them.	Monster di Feretory Hills sepertinya cukup.{nl} Kembalilah setelah menghabisi mereka.
QUEST_UNUSED_20151116_001523	We can't save other people by just relying on the divinity.{nl}There are times that we need to use some force.	Kita tidak dapat menolong orang-orang hanya dengan berharap pada kesucian saja.{nl} Terkadang ada waktunya membutuhkan kekuatan juga.
QUEST_UNUSED_20151116_001524	You won't have any trouble travelling far away.{nl}As a priest, please keep your mind and do your duties with all your heart.	Jika dengan kemampuan itu, maka tidak akan ada kesulitan jika pergi berkelana jauh pun.{nl} Pergilah melakukan tugas dengan teringat bahwa kamu adalah seorang Priest.
QUEST_UNUSED_20151116_001525	Now is the time to proceed to the next level of Bokor.{nl}I want to forecast your future as one of your collegues.{nl}Face the violent monsters and please bring me the cards that they drop.	Waktunya telah datang untuk melanjutkan ke tingkat selanjutnya dari Bokor.{nl} Sekarang sebagai kawan yang berjalan berjalan di jalan sama, bukan sebagai pendatang baru, aku ingin meramalkan masa depan anda.{nl} Hadapilah monster yang brutal, dan bawakanlah kartu yang mereka jatuhkan.
QUEST_UNUSED_20151116_001526	The master told me that it is already decided that who and what cards will be brought.{nl}However, with my skills, I don't know what cards you would bring.	Master berkata ia dapat mengetahui kartu apa yang dimiliki oleh seseorang, karena semua telah ditentukan.{nl} Tetapi dengan kemampuan saya, saya tidak tahu kartu apa yang kamu miliki.
QUEST_UNUSED_20151116_001527	The light, the salavation, the vice and the cursed jewel..? These are the everything I can read.{nl}They are all rarely written. Especially the last word is significant.	Cahaya dan keselamatan, Hukuman atas kejahatan. Gem yang terkutuk...? Kata-kata yang dapat terbaca olehku hanya sejauh ini saja.{nl} Semua  yang muncul adalah kata-kata yang tidak terbaca dan sangat jarang. Terutama kata terakhir sungguh signifikan ya.
QUEST_UNUSED_20151116_001528	It's your duty to interpret them.{nl}But, you look like someone with the abnormal destiny unlike other people.{nl}I hope that you can fulfill all your duties.	Tafsiran itu adalah jiwa anda.{nl} Tetapi kamu sepertinya adalah orang yang memiliki nasib besar, yang berbeda dengan orang lainnya.{nl} Kuharapkan kamu dapat melakukan semua tugas yang diberikan kepada anda.
QUEST_UNUSED_20151116_001529	When I was parted with Tesla, he gave me an assignment.{nl}I have to carve some special sculpture, but the materials are hard to obtain.{nl}He told me to request to someone who can be relied on and I think you are the right person.	Ketika berpisah terakhir kalinya dengan tuan Tesla, ada sebuah PR yang diberikan kepada saya.{nl} PR untuk memotong potongan yang spesial, tetapi bahannya tidaklah mudah.{nl} Ia menyuruhku untuk meminta tolong pada orang untuk mencari bahan itu, dan kurasa kamu adalah orang yang tepat.
QUEST_UNUSED_20151116_001530	Go to Braken Monastery 64_2 and you will see Sparnasman monsters.{nl}Defeat them in the XXX region and bring me their horns.	Kamu akan bertemu dengan monster yang bernama Sparnasman di Bracken Monastery 64_2.{nl} Tolong bawakanlah tanduknya kepadaku, setelah mengalahkannya di area XX.
QUEST_UNUSED_20151116_001531	He didn't ask me to save him myself, but he wants me to ask someone who can be relied on...{nl}I think he is also testing my benevolence.	Ia tidak menyuruh untuk mencari secara langsung, tetapi meminta tolong kepada orang yang bisa dipercaya...{nl} Sepertinya ia juga mengetes kepopularitasan diriku juga.
QUEST_UNUSED_20151116_001532	You brought them well. I can tell they are the materials that I asked you.{nl}As I promised, I will teach you high level skills of Dievdirbys.	Kau telah membawakannya rupanya. Tidak salah lagi ini material yang kuminta tolong padamu.{nl} Sesuai janji akan kuajarkan skill tingkat atas Dievdirbys.
QUEST_UNUSED_20151116_001533	You want to enter the way of Sadhu?{nl}Okay. Although it's hard for me to take the official test since only my spirit is here...{nl}I will test you with my method.	Apakah kamu mau berjalan di jalan Sadhu?{nl} Baiklah. Karena Spirit Form berada disini, sulit untuk melakukan ujian...{nl} Akan kutes kamu dengan cara tertentu.
QUEST_UNUSED_20151116_001534	I'm going to give you my energy.{nl}Use the energy at Feretory Hills and it will blend in with part of the monsters' spirits.	Saya akan memberikan energiku kepada anda.{nl} Jika menggunakan energi itu di Feretory Hills, maka akan bercampur sebagian dengan jiwa monster.
QUEST_UNUSED_20151116_001535	Defeat the monsters with my energy imparted to collect their spirits, then bring them to me. {nl}Do this without the help of anyone.	Bunuhlah monster yang bercampur jiwanya, dan kembalilah setelah menyerah jiwa itu.{nl}Tetapi, Ujian ini tidak bisa dilakukan dengan mendapat bantuan dari teman.
QUEST_UNUSED_20151116_001536	It seems that the spirits of the monsters are not enough yet.{nl}I can't open the way of Sadhu yet.	Sepertinya jiwa monster masih belum cukup.{nl} Saya masih belum bisa membukakan jalan dari Shadu.
QUEST_UNUSED_20151116_001537	I can feel the great power of the spirit in you...{nl}I can tell how great is your competence. Congratulations on your entrance to the way of Sadhu.{nl}I will teach you the skills of Sadhu although only my spirit is here.	Terasa kekuatan dari jiwa yang penuh pada diri Anda...{nl}  Ketahuilah dengan baik kekuatan anda. Selamat atas keberhasilan menjadi Shadu.{nl} Tinggalkan Spirit Form, maka akan kuajarkan teknik Shadu kepada anda.
QUEST_UNUSED_20151116_001538	You want to enter the way of Paladin?{nl}It is different from other priestsl. In order to become a Paladin, you have to possess strong power.	Apakah kamu bermaksud bergabung dengan Paladin?{nl} Kami berbeda dengan class suci lainnya. Jika ingin menjadi Paladin, maka harus diikuti dnegan kekuatan kuat.
QUEST_UNUSED_20151116_001539	Good. You're skilled.{nl}Okay then, shall I test you? Come back after defeating monsters at Feretory Hills.	Bagus. Penuh percaya diri rupanya.{nl} Kalau begitu mari coba kutes ya? Kembalilah setelah membunuh para Monster di Feretory Hilss.
QUEST_UNUSED_20151116_001540	We, Paladins stand at the front line when we fight against the demons.{nl}With the uncertain skills you have, you would soon experience something unfortunate.	Kami Paladin, adalah orang yang berdiri di baris paling depan pada pertempuran dengan Demon.{nl} Dengan kemampuan yang tanggung, dapat menimbulkan kemalangan sekejap.
QUEST_UNUSED_20151116_001541	You've done well way better than I expected.{nl}As I promised, I will appoint you as a Paladin on behalf of the Master.	Kamu melakukan lebih baik diluar dugaan.{nl} Sesuai janji,saya menggantikan Master akan mengangkat kamu sebagai Paladin.
QUEST_UNUSED_20151116_001542	I can now call you a Rodelero.{nl}However, in order to become stronger, sometimes you should know your strength as well.	Dengan kemampuan itu, bisa disebut sebagai Rodelero yang terhormat.{nl} Tetapi untuk menjadi sangat kuat, terkadang harus mengetahui cara menyerah akan kelebihan diri sendiri.
QUEST_UNUSED_20151116_001543	You seem ready.{nl}If so, go to the Apsimesti Crossroads without your shield and defeat the monsters there.	Sepertinya telah selesai bersiap.{nl} Kalau begitu, kembalilah setelah menghabisi monster di Apsimesti Crossroad dalam keadaan tidak menggunakan perisai.
QUEST_UNUSED_20151116_001544	You know you need to do this on your own, right?	Kau sudah tahu harus melakukannya sendirian bukan?
QUEST_UNUSED_20151116_001545	The shields are the most reliable colleague of Rodelero.{nl}But, a Swordsman should be strong himself.	Perisai merupakan kawan yang paling terpercaya miliki Rodelero.{nl} Tetapi seorang ksatria perlu untuk memperkuat dirinya sendiri.
QUEST_UNUSED_20151116_001546	I was able to check the potential again.{nl}As you know, my teaching is very strict so you should be well prepared.	Dapat memeriksa kemungkinan itu sekali lagi.{nl} Seperti yang diketahui, kamu harus bersiap dengan baik karena saya mengajar dengan ketat.
QUEST_UNUSED_20151116_001547	Are you any good with the spear now?{nl}If so, ger ready to become a true Cataphract.{nl}How's you companion's condition?	Bagaimana, Apakah kamu tahu apakah yang mencolok?{nl} Maka bersiaplah untuk menjadi Cataphract yang sebenarnya.{nl} Apakah kondisi dari Companion kamu baik?
QUEST_UNUSED_20151116_001548	Good. Imagine your arms are the spear that'll strike your opponents.{nl}And your legs are the companion that moves you around.{nl}Go to the Apsimesti Crossroads and defeat your enemies while mounted on your companion.	Bagus. Tanganmu bisa disebut sebagai tombak yang dapat menembus musuh seperti apapun.{nl} Jika begitu, kaki kamu bisa disebut sebagai companion yang menjadi pilar penyanggah anda.{nl} Hukumlah para musuh di Apsimesti Crossroad dengan menaiki Companion.
QUEST_UNUSED_20151116_001549	If you don't get used to fighting agaist the others while mounted on a companion, give up on Cataphract.{nl}You don't have travel sickness right?	Naiki Companion dan jika tidak terbiasa pada pertempuran, menyerahlah untuk menjadi Cataphract.{nl} Jangan bilang kamu mabuk kan?
QUEST_UNUSED_20151116_001550	You are going to become a good cavalry after the kingdom gets reconstructed in the future.{nl}Of course, until then, use the skills that I will teach you and do your duties at your best.	Kamu dapat menjadi pasukan kavalry hebat setelah kerajaan dibangun kembali.{nl} Tentu saja, sampai saat itu kamu harus melakukan misi kamu dengan menggunakan skill yang saya ajarkan.
QUEST_UNUSED_20151116_001551	You've passed all previous assignements and your growth rate is also amazing.{nl}You won't have any problem enetering the last stage of Bokor!	PR yang ada sebelumnya pun walau dapat dilewati dengan mudah, merupakan sesuatu yang tidak dapat diabaikan begitu saja karena kecepatan pertumbuhannya.{nl} Sepertinya kamu bisa memasuki tahap terakhir dari Bokor!
QUEST_UNUSED_20151116_001552	No no. You shouldn't be satisfied too soon.{nl}Now, it is your turn to utilize the skills you've learned so far.{nl}Defeat the monsters at Apsimesti Crossroads.	Bukan bukan, Janganlah menyukainya terlalu awal.{nl} Sekarang adalah persiapan melakukan ujian dengan mencoba menggunakan skill yang dipelajarin selama ini.{nl} Periglah ke Apsimesti Crossroad dan bunuhlah para monster disana.
QUEST_UNUSED_20151116_001553	The skills which you've learned will be used effectively in the battles.{nl}It wouldn't be that dangerous in Apsimesti Crossroads.	Skill-skill yang dipelajari dapat digunakan dengan sangat baik pada pertempuran.{nl} Apsimesti Crossroad tidaklah terlalu berbahaya.
QUEST_UNUSED_20151116_001554	Well done!{nl}Now your journey as a Bokor has really started.	Terima kasih banyak!{nl} Sekarang perjalanan sebagai Bokor sungguh telah dimulai.
